"date","srad","tmin","tmax","vapr","wind","prec"
1979-09-07,17070,11.2,19.3,1.58,3,0
1979-09-08,9840,10,20.5,1.53,2,0
1979-09-09,14390,14.7,19.3,1.58,2.5,0
1979-09-10,13420,11.8,19.2,1.54,3,0
1979-09-11,13940,14.5,18.9,1.55,6,0
1979-09-12,5300,14.3,18.4,1.59,5,0
1979-09-13,11210,9.2,16.2,1.08,7.5,0
1979-09-14,11650,9.7,16.1,1,8,1.1
1979-09-15,14490,6.4,14.6,0.85,6.5,0.6
1979-09-16,15300,4.5,16,0.97,6,0
1979-09-17,8610,14,16.8,1.43,9,0
1979-09-18,5320,15.1,18.2,1.65,10,1.9
1979-09-19,2160,16,17,1.8,7.5,13.6
1979-09-20,10640,12.6,16.6,1.28,9.5,3.5
1979-09-21,14090,6,14.2,0.93,6.5,1.7
1979-09-22,12680,8.2,13.9,0.91,4,0
1979-09-23,11390,4.8,15.3,1.05,4,0.3
1979-09-24,11500,6.2,14.8,1.08,4,2.5
1979-09-25,10570,4.6,16.7,1.22,7,0.3
1979-09-26,2950,15.1,16.6,1.66,9,0.1
1979-09-27,8500,6.6,16.5,1.22,5,6.3
1979-09-28,10420,5.1,15.6,0.98,1.5,0
1979-09-29,13090,4.2,13.9,1.03,3,0
1979-09-30,13880,9.6,14.7,1.12,4.5,0
1979-10-01,10940,8.6,15.6,1.14,4.5,0
1979-10-02,9210,8.6,14.3,1.02,6.5,0
1979-10-03,5420,8.8,12.5,1.01,6,0.3
1979-10-04,6420,10.6,19.9,1.5,3,3.7
1979-10-05,2430,9.9,14.8,1.43,2.5,6.9
1979-10-06,2890,9.2,13.8,1.36,3.5,0
1979-10-07,3720,8.2,16.3,1.35,4,0
1979-10-08,10040,7.4,18.5,1.45,3,0
1979-10-09,8770,13.5,22,1.54,4.5,0
1979-10-10,7980,13.6,22,1.66,5,0
1979-10-11,2140,14,16.8,1.58,2.5,1
1979-10-12,4490,11.1,15.7,1.35,1.5,8.5
1979-10-13,4770,11.7,15.1,1.44,3.5,4.6
1979-10-14,5460,9,16.2,1.4,6,2.1
1979-10-15,1230,8.6,13.2,1.31,3,17.7
1979-10-16,5310,11.2,14.6,1.22,4,1.9
1979-10-17,6770,8.2,14.1,1.11,4,0
1979-10-18,6160,8.4,13.5,1.12,9,3
1979-10-19,5240,6.9,15.7,1.39,7.5,0
1979-10-20,7080,8.6,14.6,1.18,3,0
1979-10-21,9330,6.4,13,1.04,4,0
1979-10-22,9360,6.5,10.3,0.77,6.5,0
1979-10-23,8910,4.9,9.9,0.74,8.5,0
1979-10-24,3020,4.2,9,0.77,7,0
1979-10-25,7420,5,10.7,0.73,8,0
1979-10-26,8060,3.1,8.1,0.55,8,0
1979-10-27,7160,0.8,5.9,0.53,5.5,0
1979-10-28,6110,1.2,5.8,0.62,4,0
1979-10-29,2300,1.2,6,0.69,1.5,0
1979-10-30,4080,2,12.3,0.88,3,0
1979-10-31,2190,5.8,13.6,1.13,6.5,5.8
1979-11-01,5610,3.4,13.4,0.93,4,1.6
1979-11-02,7350,1.4,11.7,0.81,3.5,0.4
1979-11-03,1210,1.4,9,0.93,7,2.5
1979-11-04,720,0.6,13.2,1.2,9,15.6
1979-11-05,2300,6.2,10.6,0.99,8.5,12.9
1979-11-06,3940,6.1,10.6,0.93,11.5,4.1
1979-11-07,3490,5.1,12.4,0.94,6.5,12.7
1979-11-08,3650,5.4,9.7,0.96,6.5,1.9
1979-11-09,3250,4.8,9,0.88,7.5,6.1
1979-11-10,3330,3.6,8,0.83,6.5,4.1
1979-11-11,5150,5,10,0.94,8.5,0.4
1979-11-12,1750,2.2,9.3,0.98,7.5,21
1979-11-13,3990,0.6,8.4,0.77,3.5,2.1
1979-11-14,2600,-0.2,6,0.72,6,1.9
1979-11-15,2170,1.8,6,0.75,8,2.9
1979-11-16,2320,-0.4,4.3,0.68,3.5,0.1
1979-11-17,1740,1,5,0.74,6.5,0
1979-11-18,1270,3.8,8.4,0.82,6,10.8
1979-11-19,2730,2.6,10,0.94,2.5,0.4
1979-11-20,3900,3.8,10.1,0.89,3,0
1979-11-21,2100,2.4,8.9,0.86,2,0.2
1979-11-22,1770,2.9,8.9,0.9,6.5,0.5
1979-11-23,870,6.8,8.6,1,8,4.7
1979-11-24,3780,5.5,8.6,0.81,5,0
1979-11-25,1340,4.2,8.3,0.91,10,0.1
1979-11-26,430,7.2,12.1,1.02,12,3.6
1979-11-27,2180,6,10.4,0.97,2.5,0
1979-11-28,2460,9,10.9,1.15,8,0
1979-11-29,2370,7.5,9.7,1.03,7.5,0
1979-11-30,880,8.1,11.5,1.18,9.5,3.4
1979-12-01,2590,8.9,11.5,1.11,8.5,0
1979-12-02,1550,9.5,11.3,1.16,10.5,0
1979-12-03,3010,8,11.6,1.15,8.5,0
1979-12-04,2650,8.1,11.1,1.12,8.5,0
1979-12-05,480,5.8,12.4,1.12,11,5
1979-12-06,2340,1.6,10.1,1.01,3.5,0
1979-12-07,1380,9.3,10.7,1.17,6.5,6.7
1979-12-08,1920,8.4,11.4,1.19,6.5,1.6
1979-12-09,690,7.7,11.5,1.16,10,11.9
1979-12-10,2230,7,11.5,0.97,11.5,2
1979-12-11,1340,5.1,10.2,0.95,7.5,2.3
1979-12-12,2960,-0.6,5.1,0.64,5.5,0.2
1979-12-13,1140,2.3,10.2,0.97,7,11
1979-12-14,780,5.9,8.2,0.89,13.5,13.3
1979-12-15,870,5.8,9.5,0.92,13,19.9
1979-12-16,1260,4.6,8.1,0.84,11.5,1.6
1979-12-17,1140,5.8,9.5,0.79,16.5,0.4
1979-12-18,1080,1.6,8,0.79,10.5,2.2
1979-12-19,2830,2.6,6.5,0.68,6,2.5
1979-12-20,1050,2.2,6.8,0.73,5.5,4.1
1979-12-21,2700,-2.5,2.6,0.53,6,1.1
1979-12-22,600,-2,1.4,0.56,8,0
1979-12-23,300,0.8,5.4,0.69,4,1.9
1979-12-24,940,2,5.4,0.75,4.5,14
1979-12-25,1710,-0.3,7,0.69,3,0.8
1979-12-26,920,-1.2,1.8,0.59,7,0
1979-12-27,1080,-1.2,5.8,0.61,12,4.6
1979-12-28,380,3.8,6.2,0.78,9.5,16.5
1979-12-29,600,1.5,5.1,0.69,5.5,12.7
1979-12-30,890,1.6,5,0.66,7.5,3.8
1979-12-31,2360,1.9,5.6,0.65,9,2.7
1980-01-01,2980,0.8,4.1,0.54,7.5,3.1
1980-01-02,1970,-1.1,3.8,0.55,4.5,1.1
1980-01-03,880,-3.9,0.6,0.54,5,1.5
1980-01-04,480,-0.2,5.6,0.68,7.5,9.5
1980-01-05,2050,1,6.2,0.79,6,3.2
1980-01-06,1800,3.6,6.7,0.82,3.5,0.9
1980-01-07,660,1.7,3.9,0.71,4,0
1980-01-08,500,-1.9,2.1,0.55,5.5,0
1980-01-09,580,-1.7,0.2,0.54,4,0
1980-01-10,2090,-2.8,0,0.51,3.5,0
1980-01-11,2420,-3.7,0,0.47,3.5,0
1980-01-12,4360,-4.3,-1.8,0.4,5.5,0
1980-01-13,4420,-8.7,-1.6,0.16,4,0
1980-01-14,1650,-8.2,2.3,0.45,5,0
1980-01-15,2730,-3.9,3.8,0.54,2.5,0
1980-01-16,2830,-4.1,1.5,0.52,2,0.1
1980-01-17,5030,-5.3,-0.7,0.45,3.5,0
1980-01-18,1810,-6.2,-2.7,0.4,5.5,0
1980-01-19,4070,-5.1,-0.6,0.44,5,0
1980-01-20,1230,-5.7,1.4,0.52,5,0
1980-01-21,1250,-0.6,4.2,0.63,10,5.6
1980-01-22,3100,3,5.2,0.71,12.5,0.3
1980-01-23,1930,0.9,4.9,0.7,7.5,1.2
1980-01-24,2440,0.2,5.8,0.73,5,6.4
1980-01-25,2480,0.1,5.1,0.7,4.5,0.3
1980-01-26,3130,-0.3,4.8,0.61,6,1.6
1980-01-27,4660,-0.7,5,0.62,4.5,0.7
1980-01-28,610,-0.3,2.4,0.61,4.5,6.5
1980-01-29,540,0.1,4.5,0.69,5,0.9
1980-01-30,3900,3.8,7.3,0.85,9.5,1.3
1980-01-31,4320,1.5,7.7,0.85,7.5,6.6
1980-02-01,5040,0,3.8,0.51,7.5,0.3
1980-02-02,570,-0.8,5.7,0.68,7,10.1
1980-02-03,770,1,4.8,0.69,4.5,5.1
1980-02-04,4120,0,2.7,0.58,7,5.3
1980-02-05,1770,0.8,7.4,0.89,5,6.5
1980-02-06,1290,2,5.8,0.83,2.5,0.9
1980-02-07,2190,4.4,8.1,0.87,6,2.8
1980-02-08,980,3.9,9.6,0.91,7.5,10.8
1980-02-09,5520,5.5,10,0.91,6,0.2
1980-02-10,6410,4.6,10.3,0.88,7,0.6
1980-02-11,4340,0.6,7,0.82,4.5,0
1980-02-12,4400,0.7,7.6,0.84,3.5,0.1
1980-02-13,3840,2.9,8.6,0.82,4,0
1980-02-14,4040,-0.5,7.5,0.74,4.5,0
1980-02-15,1390,3.4,6.5,0.84,5.5,1.2
1980-02-16,1940,2.3,6.6,0.85,2,0
1980-02-17,4720,3.2,8.2,0.86,4,0
1980-02-18,2370,1.9,8.4,0.82,4.5,0
1980-02-19,8770,0,5.6,0.57,6.5,0
1980-02-20,8380,0.3,7.3,0.61,6.5,0
1980-02-21,9270,0.7,8.8,0.61,5.5,0
1980-02-22,9580,-0.8,10,0.62,5.5,0
1980-02-23,4160,2.5,6.5,0.69,3.5,0
1980-02-24,7720,1.4,7.9,0.69,4,0
1980-02-25,3880,0.2,3.5,0.66,3,0
1980-02-26,4720,0.4,4.7,0.71,2.5,0
1980-02-27,2980,2.3,4.5,0.62,3.5,0
1980-02-28,3100,2.3,5.6,0.71,4,0
1980-02-29,3590,4.3,7.5,0.9,5,0
1980-03-01,11370,3.4,8.6,0.8,6,0
1980-03-02,5170,1.8,7.6,0.7,7,0.3
1980-03-03,9690,1.4,5.6,0.63,7.5,0.6
1980-03-04,4570,1.2,7.2,0.73,5,1.1
1980-03-05,11060,-0.7,8.6,0.71,5.5,0.1
1980-03-06,2490,1.3,7.1,0.82,7,5.4
1980-03-07,3660,4,7.3,0.87,7.5,7.3
1980-03-08,7320,2.2,8.5,0.82,4,6.1
1980-03-09,2960,1.9,5.7,0.78,2.5,0
1980-03-10,5830,4,8.2,0.81,4,1.4
1980-03-11,3700,4.2,5.7,0.79,3.5,0
1980-03-12,1670,3.2,8.6,0.91,8,14.6
1980-03-13,2450,5.4,7.4,0.87,5,4.5
1980-03-14,3910,2.1,5.8,0.68,7.5,0.8
1980-03-15,2950,2.2,3.8,0.64,7.5,0
1980-03-16,8420,3.2,5.6,0.71,5.5,0
1980-03-17,2960,3.5,6.1,0.75,3,0
1980-03-18,2540,-0.1,4.6,0.61,9,0.3
1980-03-19,13660,-1.7,3.2,0.49,10,0
1980-03-20,15130,-3.2,2.2,0.41,8,0
1980-03-21,11960,-3,1.8,0.44,6.5,0
1980-03-22,5040,-2.6,4.2,0.55,3,1.3
1980-03-23,13140,-3.5,4.3,0.59,3,0
1980-03-24,14240,0.6,9.7,0.68,5,0
1980-03-25,10770,1.4,10.4,0.77,4,3.4
1980-03-26,12030,1.1,9.9,0.84,4,0
1980-03-27,3170,4.9,12.8,1.04,7.5,0.4
1980-03-28,6450,4.8,14.3,0.99,7.5,2
1980-03-29,2460,4.7,8,0.83,12.5,7.5
1980-03-30,15450,1.8,8.2,0.79,7,0.9
1980-03-31,11350,0.1,10.7,0.82,3.5,0
1980-04-01,7430,6,10.5,1.01,4.5,6.3
1980-04-02,13140,4.9,8.6,0.81,9.5,0.3
1980-04-03,11570,4.8,8.3,0.7,9.5,0.2
1980-04-04,12310,4.2,7.5,0.64,7,0
1980-04-05,15810,3.7,8.5,0.79,4,0
1980-04-06,17970,4.3,8.5,0.8,4,0
1980-04-07,10780,3.7,8,0.79,4,0
1980-04-08,10600,2.9,8.2,0.7,10,1.8
1980-04-09,11310,4,8.1,0.68,8,0.3
1980-04-10,10500,2.4,8.6,0.83,4.5,0
1980-04-11,12900,5,12.6,0.82,2.5,0
1980-04-12,19690,2.8,15.1,0.77,5.5,0
1980-04-13,19630,5.3,20.5,0.81,6,0
1980-04-14,19430,6.3,21,0.88,3.5,0
1980-04-15,19760,9.5,19.6,1.08,3,0
1980-04-16,19140,7.3,18,1.05,2.5,0
1980-04-17,16810,4.2,12.5,0.91,5.5,0
1980-04-18,4400,4.4,10.2,0.96,6.5,0.8
1980-04-19,14520,1.1,9.5,0.71,12,1.1
1980-04-20,14770,3,8.3,0.71,12,4.3
1980-04-21,15860,3,8.8,0.69,7.5,0.1
1980-04-22,11440,2.1,7.8,0.63,3,0
1980-04-23,12970,2.4,8.9,0.78,4,0
1980-04-24,18810,4.1,9.7,0.78,8.5,0.5
1980-04-25,5800,4.7,8.3,0.85,7,0.1
1980-04-26,11330,6.1,10.7,0.91,3.5,3.4
1980-04-27,20560,5.3,11.4,0.96,4.5,0
1980-04-28,5570,5.1,9,0.84,5.5,0
1980-04-29,7910,6.5,8.5,0.89,5,1.1
1980-04-30,19430,6.6,14.5,1.01,6.5,0
1980-05-01,21060,8.2,13.1,1.12,6.5,0
1980-05-02,21880,6.4,13.2,0.87,9,0
1980-05-03,25510,4,11.8,0.79,9.5,0
1980-05-04,20450,5.7,10.8,0.88,6.5,0
1980-05-05,19400,4.4,10.2,0.78,7,0
1980-05-06,21790,6.2,13.6,0.96,5.5,0.2
1980-05-07,9480,7.2,12,1.01,4,0.1
1980-05-08,13150,5.7,9.8,0.77,6,0
1980-05-09,24050,4.9,9.5,0.68,4.5,0
1980-05-10,27500,2.5,13.2,0.89,4.5,0
1980-05-11,26870,6.8,18.3,0.91,5.5,0
1980-05-12,26000,9.3,21.7,0.94,7,0
1980-05-13,26570,9.6,19.7,0.77,8.5,0
1980-05-14,27090,9,18.1,0.8,7.5,0
1980-05-15,26690,7.8,14.8,0.9,5.5,0
1980-05-16,25470,8.8,16.8,0.99,4.5,0
1980-05-17,23400,8,16.6,1.07,3.5,0
1980-05-18,26000,8.7,18.6,1.2,4,0
1980-05-19,27430,9.1,17.4,1.17,3.5,0
1980-05-20,25950,12.2,20.2,1.16,3.5,0
1980-05-21,25960,9.6,16,1.21,7,0
1980-05-22,26730,6.5,11.4,0.79,7,0
1980-05-23,13640,3,12.9,1.02,5,0
1980-05-24,9270,9,11.3,1.12,5.5,0.7
1980-05-25,17130,7,13.7,1.11,4.5,0.7
1980-05-26,23580,8.8,15.6,1.17,3.5,0
1980-05-27,12740,10.4,16.2,1.31,3,0.9
1980-05-28,23360,10.5,17.2,1.21,3,0
1980-05-29,13210,8.7,15.5,1.18,3,2.5
1980-05-30,23090,5,13.4,0.97,6,0
1980-05-31,12980,5.5,17.1,1.02,3.5,4.5
1980-06-01,24790,7.2,16,1.04,4,0.7
1980-06-02,28590,6.7,15.1,1.19,4,0
1980-06-03,16850,7.7,17.9,1.46,4,0.5
1980-06-04,24890,9.1,20.2,1.56,2.5,0
1980-06-05,23630,13,20.3,1.7,3,0
1980-06-06,24790,12.4,24.1,1.62,4,0
1980-06-07,12330,9.4,16.7,1.39,4.5,3.2
1980-06-08,24870,6.8,17.3,1.28,2.5,0
1980-06-09,19480,9.8,20.5,1.43,4.5,0
1980-06-10,10560,13.5,18.8,1.64,4.5,0
1980-06-11,13570,11.1,18.4,1.55,3,0.7
1980-06-12,22920,10.3,17.5,1.49,4.5,0
1980-06-13,20270,14.7,22.5,1.72,4,1.9
1980-06-14,17680,14.6,27.7,1.77,6,0.9
1980-06-15,27650,11.6,19,1.4,7,0
1980-06-16,12450,10.6,18.3,1.4,5.5,3.3
1980-06-17,20000,11.3,17.6,1.34,7,0
1980-06-18,24610,8.1,17.2,1.33,4,0
1980-06-19,5760,10,16.5,1.35,6,2
1980-06-20,13320,10.4,14.3,1.12,9.5,1.8
1980-06-21,23380,10.3,16.2,1.16,7.5,0
1980-06-22,23740,8.8,16.9,1.17,5.5,0
1980-06-23,18120,8.6,15.9,1.21,6,18.4
1980-06-24,17480,10.1,16.1,1.3,5.5,0.7
1980-06-25,23780,8.8,16.4,1.2,4,0.1
1980-06-26,16960,8.9,15.8,1.18,3.5,10.2
1980-06-27,18050,9.9,15.2,1.12,6,3.3
1980-06-28,7030,9.9,14.3,1.21,4,7.6
1980-06-29,14560,9.7,15.1,1.23,8,2.6
1980-06-30,10070,11.2,14.3,1.21,7,7.2
1980-07-01,6880,10.6,14.4,1.36,5.5,21.7
1980-07-02,14240,13,16.4,1.46,7,0.1
1980-07-03,9400,9.3,14.7,1.27,4.5,0
1980-07-04,8240,8.3,15.6,1.38,5,2.1
1980-07-05,24030,11.6,16,1.38,5,0
1980-07-06,23830,10.5,17.9,1.36,3,4
1980-07-07,13780,12.1,17,1.51,3.5,2.6
1980-07-08,7230,13.1,16.8,1.52,2.5,3.2
1980-07-09,14370,13.4,18,1.54,4.5,1.6
1980-07-10,7350,13.6,16.7,1.57,6.5,2.4
1980-07-11,15790,11.6,15.6,1.25,5.5,0
1980-07-12,21270,11.1,16.1,1.3,6,0.6
1980-07-13,22240,10.7,16.4,1.23,4.5,10.7
1980-07-14,6370,10.4,16.6,1.45,5.5,9.8
1980-07-15,21070,11.9,16.5,1.27,7.5,1.2
1980-07-16,12030,10.7,14.8,1.18,9,2
1980-07-17,15620,10.5,18,1.17,5.5,1
1980-07-18,13050,13.6,17,1.57,7.5,3.6
1980-07-19,4860,14,15.4,1.64,6.5,11.8
1980-07-20,9370,13.1,16.1,1.42,5.5,0.7
1980-07-21,13070,9.2,14.8,1.25,9.5,0.9
1980-07-22,26150,8.6,18.7,1.36,3.5,0
1980-07-23,21690,11.1,23.1,1.36,3,0
1980-07-24,26360,11.6,19.7,1.54,3,0
1980-07-25,25450,13.8,23.6,1.76,3.5,0.1
1980-07-26,22780,15.4,26.9,1.89,4,0
1980-07-27,23550,14.6,21.9,1.72,3,0
1980-07-28,21090,12.7,20.7,1.93,3,0
1980-07-29,18550,17.7,23.5,2.05,5.5,0
1980-07-30,7100,12.4,20.2,1.75,5.5,47.7
1980-07-31,25070,12.4,22.5,1.49,2.5,0
1980-08-01,16360,16.3,23.9,1.64,3,1.1
1980-08-02,22030,15.1,22.6,1.77,3.5,0
1980-08-03,17140,16.5,25.8,1.95,5.5,66.3
1980-08-04,15260,16,19.9,1.77,9,0
1980-08-05,13380,15.5,19.4,1.66,10,0
1980-08-06,15440,15.6,18.4,1.61,7.5,0.3
1980-08-07,10640,16.2,19.1,1.74,4,0
1980-08-08,11850,12.5,17,1.43,5,50.4
1980-08-09,18890,10.7,17.8,1.22,2,0
1980-08-10,20490,13.5,19.2,1.36,2,0
1980-08-11,8180,13.6,22.1,1.65,4.5,4.5
1980-08-12,15960,14.2,17,1.43,7.5,1.9
1980-08-13,12040,12.5,18.6,1.52,4,0
1980-08-14,6830,16.1,21,1.89,4,0.1
1980-08-15,20060,15.9,25,1.73,4.5,0.6
1980-08-16,9210,16.1,21.5,1.89,2,0
1980-08-17,16970,15.9,21.3,1.7,3,0.1
1980-08-18,17870,13.4,19.6,1.68,3.5,0.3
1980-08-19,16300,12,18.3,1.46,4.5,0
1980-08-20,13480,15.1,20.7,1.61,8.5,0
1980-08-21,17960,12.7,18.8,1.28,11.5,1.3
1980-08-22,14320,11.5,16,1.08,10,2
1980-08-23,11840,10.4,14.5,1.06,7.5,2.4
1980-08-24,13520,10.8,16.2,1.05,6,1.9
1980-08-25,19480,10.3,16.5,1.07,3,0
1980-08-26,20670,10.4,19.8,1.23,3.5,0
1980-08-27,19320,12.1,22.3,1.41,2,0
1980-08-28,4600,12.1,17.7,1.7,5,1.5
1980-08-29,9270,14.3,19.4,1.77,5,11.8
1980-08-30,13760,14,18,1.55,9,2.9
1980-08-31,10710,12.6,17,1.37,7.5,1.3
1980-09-01,14720,11.5,17.5,1.22,2.5,0
1980-09-02,16970,7.9,18.8,1.25,3.5,0
1980-09-03,18600,9.1,21.7,1.27,3.5,0
1980-09-04,15660,10.7,19.6,1.52,3,0
1980-09-05,5220,11,18,1.46,4.5,2.9
1980-09-06,16560,14.8,18,1.51,7,0.4
1980-09-07,17840,13.6,21.6,1.49,5.5,0
1980-09-08,15660,12.6,19.5,1.52,4.5,0
1980-09-09,14820,9.3,16.4,1.2,6.5,0.4
1980-09-10,3930,10.4,17.3,1.41,9.5,0.3
1980-09-11,13580,13.4,17.1,1.38,8,3.3
1980-09-12,13330,14.3,18.1,1.45,11.5,0.8
1980-09-13,10210,10.9,15.8,1.2,13.5,5.3
1980-09-14,8640,13.5,16.9,1.35,10.5,1.4
1980-09-15,12000,11.9,17.5,1.49,3.5,0.4
1980-09-16,9630,14.7,20,1.59,4.5,0
1980-09-17,12190,13.4,16.9,1.43,7,0.7
1980-09-18,11970,13,18.5,1.46,4,0.4
1980-09-19,7990,13.4,19.9,1.63,4,0
1980-09-20,12020,16,24.1,1.86,3,0
1980-09-21,7840,15.4,20.9,1.73,3,0
1980-09-22,6020,14.1,19.9,1.72,3,0
1980-09-23,13000,12.1,19.6,1.55,4,0
1980-09-24,7340,9,17,1.38,3,2.2
1980-09-25,8420,7.5,17,1.2,1.5,0
1980-09-26,13400,5.2,17.7,1.17,2.5,0
1980-09-27,9560,9.5,18.2,1.43,3,0
1980-09-28,8300,9.7,18,1.52,1.5,0
1980-09-29,7490,13.4,16.5,1.45,3.5,2.9
1980-09-30,12020,10.7,16.5,1.21,6,0.2
1980-10-01,8040,9.4,17.2,1.29,7,1
1980-10-02,9850,9.7,15.7,1.03,6,0
1980-10-03,7570,5,15.1,1,3,0
1980-10-04,4750,6,15.2,1.05,6,0.2
1980-10-05,9010,9.4,14.9,0.96,6,0
1980-10-06,4290,12.2,14.8,1.22,10.5,14.2
1980-10-07,8180,7.4,15.4,0.98,14.5,11.1
1980-10-08,9380,9.6,13,0.9,10.5,1.5
1980-10-09,4800,7.6,12.2,0.9,8.5,7.7
1980-10-10,7900,7,13,0.91,6,1.3
1980-10-11,5400,6.9,10.5,0.89,9.5,0
1980-10-12,6780,5.5,12.5,0.97,3,0
1980-10-13,9890,3.5,13.3,0.93,1.5,0
1980-10-14,9090,1.1,12.6,0.85,1.5,0
1980-10-15,7990,2.4,11.3,0.86,2,0.9
1980-10-16,1910,4.8,10.9,1.05,5.5,8.3
1980-10-17,5070,10.4,14.4,1.25,8,1.5
1980-10-18,6840,6.5,11.3,0.89,11,2.7
1980-10-19,3760,5.5,10.7,0.79,8,8
1980-10-20,8060,6.4,11,0.79,4,0.3
1980-10-21,4680,7.6,12.3,1.12,5.5,7.8
1980-10-22,2070,7.7,12.4,1.18,5.5,5.5
1980-10-23,4630,10.9,13.4,1.19,9,2.6
1980-10-24,6490,9.8,11.9,1.01,10,0.7
1980-10-25,6300,4.5,10.7,0.81,6,2.1
1980-10-26,3340,5.2,11,0.99,5,6.5
1980-10-27,3950,9.8,15.4,1.49,10.5,2.9
1980-10-28,2070,10.8,15.3,1.4,9.5,11.6
1980-10-29,2760,9,12.8,0.98,13,1.1
1980-10-30,6700,3.6,10.9,0.74,4.5,0.4
1980-10-31,6130,1.9,8.4,0.75,4,0
1980-11-01,7110,0.8,5.3,0.58,8.5,0
1980-11-02,7630,-2.1,1.7,0.47,8.5,0
1980-11-03,7040,-2.3,1.7,0.45,7.5,0
1980-11-04,2690,-2.2,2.7,0.53,4.5,0
1980-11-05,5310,-1.1,2.8,0.54,11.5,0
1980-11-06,5750,0.3,5.3,0.57,11,0.2
1980-11-07,3840,0.2,1.2,0.61,7,14.7
1980-11-08,1920,-2.1,2.4,0.59,3,0
1980-11-09,4430,-0.6,8.6,0.7,3.5,0.8
1980-11-10,3620,2.3,7.4,0.73,3,0.7
1980-11-11,1310,5.1,7.8,0.77,8,4.1
1980-11-12,3950,3.1,8,0.72,5.5,3.3
1980-11-13,2780,4.6,8.9,0.86,8,0.3
1980-11-14,820,6.2,9.2,0.9,11,10.5
1980-11-15,760,7.6,12.3,1.15,11,13.4
1980-11-16,2220,9.5,11.5,1.19,9,1.8
1980-11-17,1540,9.5,13.1,1.21,12.5,4.4
1980-11-18,1450,5.8,10.6,0.84,14.5,3.5
1980-11-19,1650,5.6,10.3,0.95,6.5,6
1980-11-20,2320,9,12,1.09,9,0.3
1980-11-21,2220,10,11.1,1.14,10.5,0.2
1980-11-22,860,10.2,11.3,1.2,11,7.2
1980-11-23,650,10.4,11.5,1.25,8.5,3.6
1980-11-24,1430,10.3,11.6,1.26,9,1.7
1980-11-25,2860,7.3,11,0.89,7,0
1980-11-26,3420,2.4,7.4,0.67,5,3.5
1980-11-27,750,5,8.2,0.77,9,2.1
1980-11-28,2000,2,6.6,0.65,10,6.9
1980-11-29,2220,0.4,4.1,0.49,12,1.4
1980-11-30,4250,-3,2.2,0.48,8,0
1980-12-01,4690,-5,4.7,0.53,5,0
1980-12-02,1480,3.9,7.2,0.76,7.5,7.5
1980-12-03,2830,0.3,5.7,0.55,8.5,2.6
1980-12-04,2130,0.8,5.2,0.61,6.5,6.3
1980-12-05,320,0,7,0.7,7,13.8
1980-12-06,2930,-1.6,1.5,0.57,6,4
1980-12-07,2310,-6.2,0.8,0.52,2.5,1.5
1980-12-08,3640,-2.8,4.3,0.56,5.5,0.5
1980-12-09,2090,2.9,7.1,0.7,12,0
1980-12-10,850,4.9,8.5,0.83,11.5,2.2
1980-12-11,1010,6.4,9.8,1.01,10,4.4
1980-12-12,600,5.5,7.4,0.93,8,0.2
1980-12-13,520,6.3,9.5,0.94,12,1.9
1980-12-14,720,7.1,9.9,0.99,11,3.7
1980-12-15,2440,3,7.8,0.78,8.5,9.3
1980-12-16,3080,0.8,6.7,0.69,5,0.5
1980-12-17,700,1.4,5.4,0.75,10.5,19.5
1980-12-18,2260,3.4,7.4,0.71,7,1.5
1980-12-19,1980,0.8,5,0.68,7,1.9
1980-12-20,490,0.1,1.6,0.61,8.5,10.1
1980-12-21,660,0.3,5.2,0.68,4,5.2
1980-12-22,820,0.3,7.9,0.86,5.5,0.9
1980-12-23,2920,6.5,9.8,1.01,8,1.5
1980-12-24,2320,6.5,8.8,0.99,10,0
1980-12-25,2410,4.2,8.3,0.85,9.5,1.4
1980-12-26,1660,1.7,6,0.67,8,4.4
1980-12-27,3680,-0.4,6.3,0.64,3,1
1980-12-28,1730,1.1,6.8,0.81,7.5,0.6
1980-12-29,710,6.2,7.7,0.94,8,0
1980-12-30,1130,6.9,8.2,0.93,8.5,0
1980-12-31,1000,4.6,8.4,0.87,13,0.9
1981-01-01,1850,1.3,5.9,0.63,14,6.5
1981-01-02,500,3.4,8.3,0.84,11,9.5
1981-01-03,2530,5.5,8.9,0.87,13.5,5.5
1981-01-04,1760,0.6,6.2,0.59,11,4.1
1981-01-05,2870,0.4,4.7,0.51,7.5,2.5
1981-01-06,3060,-3.5,2.8,0.55,4.5,8.1
1981-01-07,3830,-3.8,3.5,0.48,4,1.6
1981-01-08,370,-2.5,5.8,0.59,6,1.7
1981-01-09,790,4.8,6.8,0.73,6.5,5.5
1981-01-10,3580,2.2,5.2,0.57,6.5,0.8
1981-01-11,3330,-0.1,4.4,0.45,3,0
1981-01-12,370,0.9,4.1,0.43,10,6.9
1981-01-13,3760,0.1,3.2,0.4,7.5,3
1981-01-14,440,2.5,7.1,0.59,12.5,10.6
1981-01-15,1720,0,4.5,0.5,11,3.9
1981-01-16,2330,-0.7,3,0.5,8.5,4.3
1981-01-17,2590,2.1,5.7,0.72,7.5,0.3
1981-01-18,4360,-0.4,3.3,0.5,5,0
1981-01-19,2650,-0.3,5.8,0.7,10,5.6
1981-01-20,2210,0,4.1,0.54,4,0.4
1981-01-21,1890,-0.2,2,0.54,6,0.8
1981-01-22,960,1.8,4.8,0.73,3.5,0.5
1981-01-23,1120,4.1,6.5,0.79,4.5,2.1
