"date","srad","tmin","tmax","vapr","wind","prec"
1969-01-01,1214,-6.7,5.7,0.652,2.4,3.2
1969-01-02,670,1.2,7.7,0.854,3.3,0
1969-01-03,1465,3.4,4.2,0.615,1.5,0
1969-01-04,837,-0.4,1.2,0.531,1.5,0
1969-01-05,1089,-2.7,0.8,0.465,1.3,0
1969-01-06,586,-2.7,0.2,0.412,2.3,0
1969-01-07,2386,-1.5,2.3,0.493,4,0
1969-01-08,1507,-0.8,2.8,0.629,2.7,0
1969-01-09,1884,0.4,4.7,0.706,1.3,0.2
1969-01-10,1884,-0.7,1.4,0.547,3.6,0.4
1969-01-11,419,-1.1,3.3,0.696,2.7,0.3
1969-01-12,1758,0.3,5.6,0.681,2.7,0.7
1969-01-13,879,1.2,10.2,0.885,4.4,0.1
1969-01-14,3349,5.2,9.1,0.758,3,7.2
1969-01-15,1633,3.4,5.7,0.706,2.6,1.9
1969-01-16,1382,3.6,7.2,0.731,4.2,0
1969-01-17,1298,2.4,6.6,0.731,3.8,0.7
1969-01-18,670,2.8,7.7,0.854,5.1,2.7
1969-01-19,586,4.7,6.7,0.842,3.2,1
1969-01-20,3014,0.3,7,0.785,2,0.5
1969-01-21,3014,1.1,7.7,0.747,3.9,0
1969-01-22,1465,3.8,10.7,1.03,2.7,9.3
1969-01-23,3056,7.2,8.2,0.866,1.3,0
1969-01-24,1256,2.6,8.3,0.785,1.3,0.3
1969-01-25,1005,2.3,9.7,1.11,1.7,0
1969-01-26,1758,7.7,9.6,1.016,2.4,0
1969-01-27,963,4.4,7.8,0.91,2.7,0
1969-01-28,2219,5.1,10.6,0.897,3.1,5.2
1969-01-29,2386,5.5,7.7,0.831,3.8,0
1969-01-30,670,4.3,8.6,0.802,3.9,0
1969-01-31,3475,5,7.5,0.572,5.6,0.2
1969-02-01,3977,0.8,6.8,0.706,3.1,3.3
1969-02-02,3224,3.1,5.5,0.547,6.9,2.1
1969-02-03,5527,-0.2,4.9,0.572,3.4,0.7
1969-02-04,4522,-4.8,4,0.602,0.2,0
1969-02-05,1633,-4.4,5.5,0.842,0.3,0.2
1969-02-06,1130,2.3,4.5,0.721,2.7,4.4
1969-02-07,3936,0.6,3.4,0.629,2.5,0.4
1969-02-08,6155,-2.7,2.9,0.52,3.1,5.4
1969-02-09,6071,-1.9,0.8,0.504,4.3,2.4
1969-02-10,7829,-5.2,1.2,0.493,1.1,0
1969-02-11,3852,-9.4,0.3,0.504,2.3,4.8
1969-02-12,1465,-6.5,0,0.493,2.8,6.1
1969-02-13,6573,-16.9,-4.8,0.316,0.6,0
1969-02-14,7285,-20.5,-5.5,0.304,0,0
1969-02-15,8792,-19.3,-1,0.304,1.2,0.1
1969-02-16,2763,-16.3,0.1,0.437,5.3,2.1
1969-02-17,3308,-5.3,-1,0.479,1.9,2.9
1969-02-18,4354,-3.6,-1.5,0.52,1.6,0.2
1969-02-19,4438,-8,0.3,0.332,3.3,5.7
1969-02-20,2680,-7.5,4.7,0.731,2.6,1.9
1969-02-21,3475,0.3,5.1,0.706,2.8,2
1969-02-22,6238,2.9,8.1,0.629,3.5,0.1
1969-02-23,7913,3.3,7.2,0.638,3.5,0
1969-02-24,3308,1.6,5.2,0.666,2.9,0
1969-02-25,2805,0.3,2.7,0.602,1.8,0.1
1969-02-26,2512,-1.5,0,0.493,1.9,0.8
1969-02-27,4019,-2,1.1,0.504,1.1,0
1969-02-28,5778,-1.6,4.7,0.638,2.2,0
1969-03-01,1884,-0.9,1.7,0.52,2.4,0
1969-03-02,6824,0.5,6.6,0.615,2.8,0
1969-03-03,4857,1.3,6.3,0.615,3.1,0
1969-03-04,11053,-1.7,8.2,0.437,2.8,0
1969-03-05,12853,-4.2,7.5,0.345,2.8,0
1969-03-06,12393,-4.3,9.5,0.412,1.2,0
1969-03-07,8248,-5.9,4.2,0.585,1.5,0
1969-03-08,13188,-5.3,10.4,0.547,2.4,0
1969-03-09,5778,-1.5,6.8,0.547,2.1,0
1969-03-10,10844,-5.6,7.2,0.437,1.4,3
1969-03-11,4354,-0.5,5,0.706,1.8,2.5
1969-03-12,2721,-1.1,3.9,0.629,2.4,14
1969-03-13,2010,0.6,11.6,1.148,3,9.3
1969-03-14,5234,3.9,12.8,1.22,2,2.1
1969-03-15,3349,2.6,3.2,0.652,4.5,2.6
1969-03-16,1968,-1,1,0.465,4.6,4.3
1969-03-17,2847,-0.9,2.2,0.559,5.1,0.8
1969-03-18,2805,-1,2.5,0.531,4.1,0.8
1969-03-19,7034,-1,7.7,0.721,2.8,0.1
1969-03-20,9839,-0.2,5.7,0.602,2.8,0
1969-03-21,14696,-1.2,7.5,0.424,3.8,0
1969-03-22,15198,-1,5.3,0.424,4.2,0
1969-03-23,11095,-1.8,6.3,0.479,3.7,0.8
1969-03-24,3977,-0.9,4.3,0.666,2.4,0.9
1969-03-25,7494,-1.7,5.7,0.504,2.2,0
1969-03-26,7159,-1.9,4.3,0.547,3.2,0
1969-03-27,16077,-3.2,6,0.437,2.7,0
1969-03-28,9337,-4.1,5.3,0.531,1.5,0
1969-03-29,11262,-4.7,9.1,0.424,1.6,0.1
1969-03-30,4312,-2,10,1.03,4.7,5.4
1969-03-31,4229,3.7,9.6,0.975,5.6,11
1969-04-01,9462,2.1,7,0.652,4.5,0.5
1969-04-02,13398,0.4,7.5,0.572,2.9,0
1969-04-03,13942,-0.2,9.1,0.547,1.4,0
1969-04-04,19050,-1.7,12.4,0.572,2.4,0
1969-04-05,19636,1.8,14.7,0.721,4,0
1969-04-06,19678,2.6,19,0.666,4.2,0
1969-04-07,18254,7.8,20.7,1.002,2.8,0
1969-04-08,16035,8.8,21.7,0.681,2.2,0
1969-04-09,17668,9.5,23.6,0.572,1.8,0
1969-04-10,12184,3.3,18.5,0.842,3.1,1
1969-04-11,2973,8,12,1.27,4.4,12.1
1969-04-12,6364,8.5,9.3,0.615,7.6,5.9
1969-04-13,11388,0.7,6.8,0.666,3.9,5.6
1969-04-14,16245,0.4,9.8,0.493,3.5,6
1969-04-15,3977,2.2,10.8,1.148,4.6,9.8
1969-04-16,15198,3.1,8.7,0.615,5.2,0.3
1969-04-17,19259,1.7,8.3,0.652,4.5,1.6
1969-04-18,17375,-1,6.7,0.638,3.6,3.9
1969-04-19,15701,-3.6,7.4,0.465,1.1,0
1969-04-20,16203,0,9.8,0.531,2.4,0
1969-04-21,7871,2.6,10.7,1.044,5.4,6.1
1969-04-22,14696,6.7,12.7,0.854,3.2,4.5
1969-04-23,10718,7,12.5,1.016,2.2,0
1969-04-24,6573,4.3,13.3,1.044,2.5,9.6
1969-04-25,18380,6.1,15.5,0.813,3.7,0
1969-04-26,5150,9.2,16.6,1.469,3.5,7.5
1969-04-27,19427,7,14.8,0.842,2.4,0
1969-04-28,21395,3.4,14.6,0.897,1.8,0.1
1969-04-29,21562,1.1,12.8,0.721,1,0
1969-04-30,22316,-2,14.8,0.681,1.8,0.2
1969-05-01,3014,6,11.5,0.813,5,0.2
1969-05-02,17333,7.3,21.1,1.394,2,0.7
1969-05-03,12267,11.5,19.7,1.349,2,0
1969-05-04,14151,8.5,20.6,1.367,1,2.5
1969-05-05,20180,11.3,20.4,1.245,1,0
1969-05-06,2554,10.5,13.6,1.34,3,1.3
1969-05-07,19008,8.8,16,0.975,3,0
1969-05-08,12100,9.8,15.9,1.08,2,0
1969-05-09,19845,1.9,17.9,0.785,3,1.7
1969-05-10,9839,6.6,15.3,1.03,2,8.7
1969-05-11,8081,9.7,18.9,1.61,3,0.2
1969-05-12,22986,10.2,25.4,1.367,2,0
1969-05-13,21562,15.9,29.5,1.685,3,0
1969-05-14,15701,16.2,23.6,1.685,2,6.6
1969-05-15,13188,11.8,19.3,1.22,5,4.3
1969-05-16,18338,10.2,15,1.03,6,0.8
1969-05-17,9127,7.5,13.9,1.058,4,11.6
1969-05-18,9630,6.6,10.3,0.842,4,3.8
1969-05-19,8918,2.8,8.9,0.731,7,2.8
1969-05-20,6615,6,9.7,1.03,3,2.1
1969-05-21,10174,1.4,11.5,0.842,3,0.2
1969-05-22,25037,5.4,15.4,0.885,2,0
1969-05-23,22860,4.8,17.6,0.988,3,0
1969-05-24,20850,10.4,23.3,1.431,6,0
1969-05-25,19510,13.3,22.3,1.431,3,1.5
1969-05-26,9085,12.5,15.8,1.245,3,1.6
1969-05-27,19887,6.5,19.2,1.125,6,3.4
1969-05-28,17124,12.3,18.6,1.148,2,8.9
1969-05-29,20348,11.3,19.7,1.03,0,0.2
1969-05-30,17166,10.1,19.1,1.18,3,0.7
1969-05-31,10844,8.2,15.6,1.403,2,12.9
1969-06-01,9881,9.7,15.8,1.11,0,1.5
1969-06-02,13858,5.7,15.3,1.125,2,12.7
1969-06-03,4940,8.4,14.4,1.22,4,6.5
1969-06-04,12895,4.9,12.2,0.948,3,6.5
1969-06-05,13607,7.5,15.4,0.922,7,0.2
1969-06-06,19343,4,16,0.721,5,0
1969-06-07,22232,6.4,19.5,1.016,6,0
1969-06-08,29810,6.9,23.3,0.988,3,0
1969-06-09,30229,7.7,22.4,0.961,3,0
1969-06-10,29936,11.2,24.3,1.058,3,0
1969-06-11,26209,12.1,25.5,1.204,3,0
1969-06-12,27465,8.3,26,1.296,2,0
1969-06-13,25539,10.1,28.6,1.367,6,0
1969-06-14,21813,11.6,26.5,1.296,1,0.6
1969-06-15,24953,12.3,26.8,1.558,1,0.1
1969-06-16,18296,11.6,25.7,1.631,4,12.7
1969-06-17,21646,11.6,20.8,1.18,3,0
1969-06-18,8792,13.7,20.3,1.538,2,1.2
1969-06-19,22860,9.6,19.6,1.044,5,0
1969-06-20,16873,8.8,20,1.287,5,0.7
1969-06-21,21478,10.9,19.6,1.11,1,6.9
1969-06-22,24116,8.7,20.7,1.262,1,0
1969-06-23,12016,14.6,22.3,1.977,4,0.4
1969-06-24,6908,16.2,18.8,1.538,3,0
1969-06-25,8667,13.5,18.4,1.27,1,1.1
1969-06-26,14068,12.4,19.1,1.228,3,0
1969-06-27,6824,8.6,16.3,1.685,3,5.7
1969-06-28,17710,5.5,18.1,1.08,3,0
1969-06-29,12142,6.2,19.8,1.322,2,0.4
1969-06-30,20306,12.7,23.9,1.245,2,0
1969-07-01,23823,8.3,23.9,1.751,2,0
1969-07-02,23237,9.1,25.3,1.46,4,0
1969-07-03,8290,14.6,21.7,1.796,2,0
1969-07-04,27968,9.9,23.6,1.228,1,0
1969-07-05,21771,13.1,22.6,1.45,3,0
1969-07-06,13398,10,21.7,1.367,2,13.1
1969-07-07,6741,14.4,18,1.579,4,3.1
1969-07-08,13523,10.2,15.2,1.164,5,3
1969-07-09,17961,8.2,16,1.188,3,0.8
1969-07-10,14821,8,17.6,1.073,3,7.7
1969-07-11,7871,11.6,17,1.469,5,0.9
1969-07-12,9965,9.2,19.2,1.579,2,0
1969-07-13,17543,12.5,22.8,1.558,4,0.1
1969-07-14,10593,10.4,21.2,1.538,0,0
1969-07-15,27926,8.1,26.4,1.674,5,0
1969-07-16,24870,15.9,30.2,2.145,3,1.3
1969-07-17,7746,16.2,21.6,1.774,2,0
1969-07-18,21604,7.9,23.1,1.394,2,0
1969-07-19,23823,8.9,24.2,1.245,3,0
1969-07-20,19008,16.9,22.9,1.706,7,0
1969-07-21,15659,14.4,24.3,2.014,4,0
1969-07-22,24283,14.6,24.3,2.002,3,0
1969-07-23,22525,13.2,31.6,2.079,3,0
1969-07-24,18338,20.6,30,2.399,3,13.2
1969-07-25,8457,16.7,23.1,1.903,2,0
1969-07-26,10425,17,24.4,2.159,1,0
1969-07-27,22483,15.2,25.7,1.685,2,0.1
1969-07-28,22483,12.1,29.2,2.014,3,0
1969-07-29,21688,21,32.4,1.903,8,0
1969-07-30,19008,15,24.3,1.843,3,0
1969-07-31,7327,13.8,22.9,1.927,2,0.5
1969-08-01,18966,17.1,29.5,1.717,3,0.2
1969-08-02,19552,16.8,30.2,2.002,3,15.8
1969-08-03,21646,15.4,25,1.349,2,0
1969-08-04,23948,12.8,27.5,1.674,1,0
1969-08-05,19217,14.7,29.4,1.706,1,0
1969-08-06,19050,16.6,23.1,1.631,3,0.1
1969-08-07,24493,9,24.9,1.296,2,0
1969-08-08,22818,13.3,27,1.431,5,0
1969-08-09,21939,12.6,29.1,1.262,5,0
1969-08-10,23446,18,28.9,1.188,4,0
1969-08-11,22860,16.6,27.2,0.922,7,0
1969-08-12,16663,14.5,27.3,0.91,7,20.7
1969-08-13,18422,13.9,22.5,1.313,2,0
1969-08-14,19678,9.9,23.9,1.394,4,1.2
1969-08-15,5610,15.4,20.5,1.796,0,6.2
1969-08-16,5610,14.9,19.7,1.891,4,0.2
1969-08-17,7411,15.6,20.7,1.903,3,1.6
1969-08-18,15072,9.8,21.5,1.558,3,0.5
1969-08-19,8960,14.7,23,1.977,2,0
1969-08-20,10174,16.7,19.9,1.262,7,11.7
1969-08-21,14444,11.8,18.2,1.322,9,10.7
1969-08-22,10258,11.7,17.3,1.45,1,12
1969-08-23,14779,9.5,17,1.18,4,17.3
1969-08-24,10551,12.1,18.3,1.674,8,3.5
1969-08-25,7034,10,16,1.349,4,7.3
1969-08-26,9337,9,15,1.245,4,7.8
1969-08-27,10006,8.8,17.9,1.287,10,6
1969-08-28,13063,11,17.3,1.518,4,3.9
1969-08-29,14068,12.5,20,1.296,4,1.7
1969-08-30,13188,11,18.6,1.204,3,0
1969-08-31,11430,12.2,19.8,1.228,0,0
1969-09-01,8583,12.8,17.4,1.27,2,0
1969-09-02,7578,12.7,18.1,1.394,0,0
1969-09-03,19552,3.8,20,1.46,2,0
1969-09-04,13565,9.6,20,1.27,2,0
1969-09-05,16538,4.9,20.6,1.262,3,0
1969-09-06,11388,7.5,19.5,1.422,4,0
1969-09-07,14612,13.6,21,1.431,4,0
1969-09-08,17082,7.6,22.5,1.579,3,0
1969-09-09,13523,7.6,24.3,1.518,0,0.1
1969-09-10,7411,13,20.7,1.717,2,0.1
1969-09-11,15198,11.9,24.6,1.469,4,0
1969-09-12,16035,14.4,26.7,1.45,4,0
1969-09-13,15533,15.5,26.5,1.569,2,0
1969-09-14,11346,9.5,26.3,1.785,3,0
1969-09-15,7746,12.6,22.8,1.685,0,0
1969-09-16,2847,14.4,19.7,1.867,0,0.4
1969-09-17,5234,14.3,21.7,1.796,5,1.1
1969-09-18,13775,13.8,18.9,1.22,4,0
1969-09-19,16370,7.2,18,0.842,5,0
1969-09-20,15617,0,18.1,0.975,2,0.1
1969-09-21,2219,7,17.4,1.729,4,2.4
1969-09-22,8792,12.8,18.2,1.058,4,1.6
1969-09-23,12560,4.2,18.6,1.002,1,0
1969-09-24,12644,7.8,21,1.46,2,0
1969-09-25,8750,10.3,20.1,1.538,3,0
1969-09-26,9169,10.3,17.9,1.095,4,3.7
1969-09-27,8499,12.9,15.3,0.758,5,0
1969-09-28,14905,2,15.6,0.885,3,0.9
1969-09-29,8499,8.8,14.8,0.897,1,0
1969-09-30,13858,-0.5,14.4,0.666,1,0.2
1969-10-01,11849,5,13.5,0.696,4,1.1
1969-10-02,4187,4.3,14.4,0.961,7,1.4
1969-10-03,5568,7.7,18.2,1.27,3,0
1969-10-04,7327,13,20,1.631,1,0
1969-10-05,10383,8,19.1,1.34,4,0
1969-10-06,9504,9.3,21.3,1.652,1,0
1969-10-07,6908,10.5,20.7,1.685,2,0
1969-10-08,9797,12.4,22.9,1.538,3,0
1969-10-09,9881,11.2,22.6,1.489,2,0.1
1969-10-10,9672,2.2,19.9,1.228,2,0.2
1969-10-11,8750,2.2,21.7,1.62,3,0
1969-10-12,5275,8.8,17.3,1.34,2,0.2
1969-10-13,2512,8.4,11.6,1.073,0,0.2
1969-10-14,8206,3.2,18.5,1.262,3,0
1969-10-15,5150,9.2,16.1,1.403,1,0.2
1969-10-16,8248,2.7,18.4,1.367,1,0.2
1969-10-17,9127,6,20,1.34,1,0
1969-10-18,7787,1.7,16,1.228,2,0.1
1969-10-19,8122,2,18.7,1.164,2,0.1
1969-10-20,7787,2.1,20.1,1.394,1,0.6
1969-10-21,3140,7.3,17.4,1.589,0,0.2
1969-10-22,3559,11.9,16.8,1.528,1,0.1
1969-10-23,4522,12.4,17.5,1.34,5,1.6
1969-10-24,6992,10.7,15.1,0.813,8,9.2
1969-10-25,5234,9.3,13.8,1.08,4,0.9
1969-10-26,4354,10,14.9,1.148,4,0
1969-10-27,3391,7.6,16.3,1.431,4,0
1969-10-28,2847,11.7,15.4,1.469,1,0.3
1969-10-29,4271,8.7,12.6,0.831,3,0.1
1969-10-30,4689,7.2,12.8,0.975,6,0.2
1969-10-31,2763,8.6,13.7,1.228,5,0
1969-11-01,1591,9.7,11.4,1.002,5,0
1969-11-02,3182,8.3,14.5,1.27,6,0
1969-11-03,2177,9.8,15.5,1.313,7,0
1969-11-04,754,12.8,13.6,1.044,4,7.9
1969-11-05,6113,1.9,10.1,0.758,4,1.2
1969-11-06,3349,0.7,8.4,0.721,2,0
1969-11-07,2052,-0.1,9,0.629,6,5
1969-11-08,3308,0.8,11.1,0.802,7,1.7
1969-11-09,1382,4.9,11,1.016,8,11.4
1969-11-10,4522,5,11.1,0.935,8,0.3
1969-11-11,1382,5.5,14.5,1.228,6,14.7
1969-11-12,4564,9.9,13.2,0.774,8,2.2
1969-11-13,2638,6.4,9.5,0.897,3,1.5
1969-11-14,3643,1.4,9.2,0.842,3,0
1969-11-15,2596,4.6,9.1,0.696,9,0.2
1969-11-16,1633,3.2,9.9,0.91,5,2.4
1969-11-17,2428,6.1,7.7,0.802,4,0.6
1969-11-18,3140,2.3,9.6,0.585,7,0.9
1969-11-19,1591,3,11.4,1.148,8,0.5
1969-11-20,4187,7.4,9.2,0.706,7,0
1969-11-21,1214,2.4,9.5,1.073,2,0.6
1969-11-22,712,5.6,10,1.08,1,0.3
1969-11-23,1884,2.8,11.3,1.03,1,1.2
1969-11-24,2889,0.8,5.6,0.572,0,0.5
1969-11-25,2093,-1.3,3.7,0.615,1,0.4
1969-11-26,1465,-0.5,1.9,0.585,1,0
1969-11-27,1172,-3.2,6.2,0.731,3,3.2
1969-11-28,2554,-0.3,6.3,0.652,2,3.2
1969-11-29,3014,0.2,4.2,0.666,4,0.5
1969-11-30,921,-5,0,0.547,0,0
1969-12-01,670,-2.8,3.1,0.559,2,0.9
1969-12-02,2721,-0.5,7.3,0.866,3,2.8
1969-12-03,754,3.1,7,0.854,2,1
1969-12-04,3224,0.1,2.9,0.465,0,0.1
1969-12-05,4899,-5.5,3.5,0.547,1,0
1969-12-06,2805,-4,1.4,0.437,0,0
1969-12-07,2386,-5.3,-1.3,0.384,3,4
1969-12-08,2177,-5.3,2.5,0.531,0,0.1
1969-12-09,4187,-7.9,2,0.52,0,0.1
1969-12-10,1340,-11.8,-5.3,0.358,0,0.2
1969-12-11,1675,-10.5,-2.7,0.316,0,0
1969-12-12,1172,-9.7,-0.2,0.547,0,0
1969-12-13,419,-2.7,0.5,0.531,0,0
1969-12-14,1591,-0.5,1.5,0.504,5,6.2
1969-12-15,502,0.1,1.4,0.629,2,7.5
1969-12-16,795,-1.5,-1.5,0.373,2,0.3
1969-12-17,2554,-13.5,-5.1,0.358,0,0
1969-12-18,754,-8.2,-3,0.332,1,0
1969-12-19,2889,-10,-2.6,0.345,1,0
1969-12-20,2093,-11.5,-6.7,0.304,2,0
1969-12-21,1424,-9.7,-0.5,0.29,5,6.5
1969-12-22,1130,-6.7,0.2,0.547,2,3.6
1969-12-23,1005,-1.5,3.3,0.666,1,0.6
1969-12-24,502,0,3.1,0.681,0,3.2
1969-12-25,921,1.4,2.8,0.721,2,1.5
1969-12-26,2303,2.3,5,0.652,0,0
1969-12-27,2680,-1.7,0,0.465,1,0
1969-12-28,1005,-4.7,-3.1,0.332,3,0
1969-12-29,754,-4.8,-1.2,0.345,0,0
1969-12-30,2889,-7.2,-0.8,0.358,5,0
1969-12-31,1800,-7,-7,0.226,2,0
1970-01-01,2428,-11.6,-1,0.226,0,0.2
1970-01-02,335,-12.4,3,0.666,6,2.4
1970-01-03,879,-1,0.7,0.585,2,0.6
1970-01-04,4438,-6.8,-2,0.384,0,0
1970-01-05,1633,-9.8,0.4,0.437,0,0.2
1970-01-06,1675,-6.3,0.3,0.572,7,1.8
1970-01-07,2093,-3.9,-1.2,0.52,0,0
1970-01-08,2386,-4.5,0.2,0.316,9,1.3
1970-01-09,837,-4.5,2.2,0.629,8,3.9
1970-01-10,1424,-0.7,3.3,0.652,4,2.3
1970-01-11,1340,1,8.6,0.813,4,0
1970-01-12,2680,2.5,6.3,0.731,3,0.2
1970-01-13,1298,1.6,5.5,0.831,2,0
1970-01-14,3056,1.5,6.3,0.747,3,0.1
1970-01-15,544,1.5,5.4,0.813,0,4.9
1970-01-16,670,0.9,4.6,0.785,0,0.2
1970-01-17,544,-1.2,1.4,0.52,1,0
1970-01-18,2596,-1.2,5.6,0.696,4,0
1970-01-19,1256,-0.6,1.7,0.615,0,0
1970-01-20,2428,-1.3,0.7,0.531,3,0
1970-01-21,3601,-5,-0.1,0.437,1,0
1970-01-22,963,-4.9,0.9,0.465,3,2.4
1970-01-23,1968,-3.1,3.9,0.629,6,3.1
1970-01-24,1633,-0.8,5.3,0.785,2,0.7
1970-01-25,670,2.2,7.8,0.961,1,8.1
1970-01-26,1089,4.1,7.6,0.975,0,9.3
1970-01-27,1214,4.6,7.1,0.854,3,0.2
1970-01-28,1800,1.7,3.9,0.696,0,0
1970-01-29,3266,-0.1,4.1,0.615,3,0
1970-01-30,2428,-0.3,1.2,0.547,4,0
1970-01-31,5820,-5.3,-2,0.304,1,0
1970-02-01,5820,-9,1.3,0.304,5,3.5
1970-02-02,3182,-9,8.1,0.758,6,10
1970-02-03,3559,1.3,6.4,0.629,12,0
1970-02-04,2554,1.1,5.7,0.774,0,0.3
1970-02-05,3349,0.3,5.2,0.696,0,0
1970-02-06,5485,-4.3,2,0.52,4,0
1970-02-07,2052,-4.1,3.8,0.547,7,10
1970-02-08,4815,-1.4,7,0.652,7,5
1970-02-09,3643,2.8,6.6,0.706,3,4.1
1970-02-10,2638,0.2,2.3,0.652,3,4.3
1970-02-11,6280,-1.8,4.3,0.666,1.7,0.9
1970-02-12,1800,-1.8,1,0.52,4.2,2.2
1970-02-13,5987,-1.2,2.1,0.437,3.3,0
1970-02-14,5234,-4.3,0.9,0.559,1.7,0
1970-02-15,8499,-9.9,-1.8,0.358,1.9,1.5
1970-02-16,5610,-8,0.4,0.465,3.5,3.9
1970-02-17,3643,-10.7,1.9,0.504,3.2,4.4
1970-02-18,6280,-7.1,-1.5,0.373,3.8,0.3
1970-02-19,2638,-9.7,5.3,0.638,3.6,9.4
1970-02-20,3475,-2.1,5.3,0.615,7.4,1
1970-02-21,2428,1.8,8.3,0.747,3.9,19.1
1970-02-22,2428,2.1,9.7,1.044,5.4,10.8
1970-02-23,4940,3.1,7.7,0.731,4.7,0.2
1970-02-24,5359,1.8,8.3,0.731,2.5,1.4
1970-02-25,4480,0.4,5.8,0.652,1.9,4.1
1970-02-26,5108,-0.9,5.2,0.629,1.5,0.1
1970-02-27,2470,0.1,0.2,0.451,3.4,0
1970-02-28,7871,-2.9,2.4,0.412,3.2,0
1970-03-01,3894,-5.4,6.3,0.572,3.7,9.9
1970-03-02,5527,0.2,4.1,0.602,4.4,0.8
1970-03-03,7955,-1.8,4,0.652,1.7,1.5
1970-03-04,8499,-1.8,3.6,0.451,3,0
1970-03-05,8709,-5.8,3.5,0.451,2.9,0.1
1970-03-06,9127,-4.1,5,0.602,4,1.4
1970-03-07,10509,-1.9,3.9,0.629,2.8,0.5
1970-03-08,2805,-2.2,-0.2,0.559,2.4,1.9
1970-03-09,10969,-4.7,3.1,0.615,1.8,0
1970-03-10,10132,-6.6,3.9,0.585,1.1,0.1
1970-03-11,11891,-4.4,4.2,0.547,3.7,0
1970-03-12,7159,-7.6,6.4,0.615,3.7,0.1
1970-03-13,11262,1,7.2,0.629,2.4,0
1970-03-14,12519,-0.4,4.1,0.504,3.8,0
1970-03-15,4899,-4.4,4.5,0.638,2,0.1
1970-03-16,3684,-2.7,7.5,0.731,2.9,0.1
1970-03-17,2219,2.9,8.2,0.935,5.2,5.3
1970-03-18,6908,4.8,7.7,0.706,5.9,2.2
1970-03-19,7411,2.7,8,0.602,5.1,0.6
1970-03-20,2093,1.1,9.1,1.016,4.2,1
1970-03-21,3684,3.8,11,1.03,2.9,0.9
1970-03-22,8918,5.7,11.1,0.731,3.4,0.1
1970-03-23,9378,-4.5,12.1,0.758,1.9,12.3
1970-03-24,4815,0.4,6.9,0.866,2.5,0.3
1970-03-25,11262,1.3,8.3,0.531,2.1,0
1970-03-26,12895,-5.3,6.5,0.585,3.1,0.6
1970-03-27,12519,-2.1,5.1,0.451,5,0.6
1970-03-28,11262,-0.6,5.9,0.547,4.8,2.8
1970-03-29,9630,0.1,6.8,0.615,3.8,0.6
1970-03-30,3349,1.9,8.5,0.866,6.3,17.1
1970-03-31,7285,3.5,8.9,0.802,4.3,2.5
1970-04-01,4271,2.5,4,0.731,4.2,5.7
1970-04-02,11472,-0.6,5.1,0.652,3.6,0.7
1970-04-03,14151,-2.1,7.1,0.437,3.5,0.8
1970-04-04,10718,-1,6.4,0.652,2.6,1.3
1970-04-05,8792,-3.8,6,0.572,3.5,3.6
1970-04-06,2596,0.2,5.3,0.866,4.2,14.7
1970-04-07,14738,-2,5.1,0.52,2.1,4.2
1970-04-08,10006,-1.1,5.7,0.706,2.4,0.9
1970-04-09,13858,-5.1,8.1,0.615,0.9,4.4
1970-04-10,9797,-1.2,7.5,0.559,1.9,1.8
1970-04-11,7369,1.4,9,0.758,1.3,2
1970-04-12,13691,3.7,12,0.721,3.2,5.8
1970-04-13,11807,4.9,10.6,0.747,2.2,0.1
1970-04-14,5778,1.8,7.3,0.666,1.8,0
1970-04-15,8164,0,11.6,0.897,3.2,2.1
1970-04-16,7159,4.5,15,1.148,5,0.1
1970-04-17,11932,9.8,16,1.164,3,3.5
1970-04-18,8834,11.1,13.7,0.922,4.5,0
1970-04-19,10593,6.5,13.4,0.842,2.6,0
1970-04-20,15784,0.1,11.3,0.547,2.7,0.5
1970-04-21,3643,3.5,11,1.044,5.7,2.6
1970-04-22,4689,7,13.1,1.058,6.4,0.2
1970-04-23,3559,9.9,12.4,1.22,5.8,3.3
1970-04-24,16873,7.8,12.8,0.721,3.2,8.1
1970-04-25,7034,9.4,13,1.095,4.8,1.7
1970-04-26,8081,5.6,9.8,0.948,3.1,0.7
1970-04-27,14277,3.7,9.6,0.831,3.1,1.2
1970-04-28,20641,-1.2,9.9,0.572,2.9,11.4
1970-04-29,14612,2.8,7.9,0.731,6.7,1.5
1970-04-30,14989,2.7,8.4,0.758,4.4,0.9
1970-05-01,14277,0.8,11.3,0.652,1.5,1.4
1970-05-02,3517,4.7,12.1,1.262,1.1,3.2
1970-05-03,10341,8.4,16.1,1.262,0.8,0.2
1970-05-04,19343,3.5,18.1,1.18,2,0
1970-05-05,23404,9.7,19.9,0.948,4,0
1970-05-06,21269,10.1,21.9,1.34,3.4,0
1970-05-07,20097,14.5,21.8,1.228,2.8,0
1970-05-08,18799,5.4,22,1.322,1.6,0.2
1970-05-09,22023,10.9,20.9,1.188,1.5,0
1970-05-10,14319,8.9,22.3,1.27,1.6,0
1970-05-11,20180,14,21.8,1.287,2.5,0
1970-05-12,20976,10.7,20.4,1.27,2.5,0.2
1970-05-13,15198,9.5,18.2,1.058,2.3,0
1970-05-14,21604,7.7,20.7,0.988,1.2,0
1970-05-15,11849,9.3,19.2,1.262,1.8,3.3
1970-05-16,4647,12,15.2,1.376,0.5,0.4
1970-05-17,14947,7.2,18.6,1.03,1.9,0
1970-05-18,26544,3.8,19.8,1.133,1.4,0
1970-05-19,8415,5.5,17.1,1.245,1.4,2.8
