"date","srad","tmin","tmax","vapr","wind","prec"
1974-01-01,1010,-4.3,-0.3,0.426,2.7,0
1974-01-02,2520,-3.8,-0.2,0.429,3.1,0
1974-01-03,2930,-0.2,2.7,0.536,4,0
1974-01-04,1030,-0.8,4.5,0.524,3.9,0
1974-01-05,2080,1.3,6.1,0.57,4.9,0
1974-01-06,2170,5.4,9,0.798,4.1,0
1974-01-07,850,3.1,7.1,0.702,5,0.5
1974-01-08,2350,0.8,6.4,0.589,5.2,7
1974-01-09,3070,0.9,5.4,0.587,4,1
1974-01-10,800,2.4,5.1,0.675,4.3,2
1974-01-11,2550,3.2,10.4,0.661,7.3,3.5
1974-01-12,1670,4.3,10.6,0.714,4.6,2.5
1974-01-13,1790,5.7,10.6,0.769,5.8,0
1974-01-14,1870,3.3,10.4,0.712,5,2.5
1974-01-15,690,6.2,12.1,0.768,8.8,0.5
1974-01-16,570,3.5,10.9,0.644,6.8,2.5
1974-01-17,3290,4.6,8.1,0.679,9.4,9
1974-01-18,1330,7.3,8.8,0.89,6.9,1.5
1974-01-19,5370,5.3,9.2,0.766,6.3,0.5
1974-01-20,1620,4.8,7.6,0.74,3.2,0
1974-01-21,1180,1.2,4.8,0.6,2.8,0
1974-01-22,780,1.3,4,0.604,3.9,0
1974-01-23,1680,3.9,9.3,0.719,4.7,0
1974-01-24,1760,3.5,7.7,0.699,4.6,3.5
1974-01-25,2210,2.2,7.9,0.651,3.9,0
1974-01-26,5090,1.8,7.9,0.556,4.9,0
1974-01-27,2960,1.6,7.6,0.596,5,0.5
1974-01-28,1910,3.4,7.6,0.686,6.6,0.5
1974-01-29,2430,1.4,6.9,0.581,4.4,4.5
1974-01-30,4780,1.3,7.8,0.523,5.6,2
1974-01-31,2830,2,9.3,0.586,4.6,0.5
1974-02-01,2670,1,9.3,0.552,4.9,0
1974-02-02,5700,4.3,9,0.64,6,0
1974-02-03,6630,-0.3,8.3,0.514,3.8,0
1974-02-04,5760,-0.8,7.5,0.472,4.6,0
1974-02-05,3010,2.9,6.4,0.677,3.7,5.5
1974-02-06,1360,0.3,4.2,0.58,2.9,2
1974-02-07,6380,-0.4,6.2,0.498,4.7,0
1974-02-08,4000,1.8,9.3,0.584,5.8,0
1974-02-09,960,6.8,10.8,0.88,9.2,4.5
1974-02-10,3880,6.1,12.6,0.8,7.9,9
1974-02-11,2010,8.8,12.4,0.906,9.8,3.5
1974-02-12,5360,1.7,9.8,0.587,5.5,1.5
1974-02-13,7150,0,10.6,0.531,3,0
1974-02-14,1960,1.2,7.3,0.593,4,0.5
1974-02-15,3420,1.4,7.7,0.493,5.5,0
1974-02-16,7520,1.4,11.6,0.568,3.2,0
1974-02-17,2880,1.2,5.6,0.613,3.1,0
1974-02-18,4940,3.8,7.5,0.69,4,0
1974-02-19,1720,2.3,4.3,0.577,5.9,0
1974-02-20,9110,-0.4,5.2,0.445,1.9,0
1974-02-21,1780,1,6.1,0.617,4.5,0
1974-02-22,1510,3.2,8.4,0.692,4,0
1974-02-23,8080,0.6,8.1,0.542,4.4,5.5
1974-02-24,10240,-0.6,8.2,0.473,2.8,0.5
1974-02-25,7660,-1.6,6,0.467,1.8,0
1974-02-26,6580,-0.9,6.6,0.412,3.6,0
1974-02-27,7930,-0.1,4.3,0.382,5.2,0
1974-02-28,8900,-1.6,6.1,0.418,3.3,0
1974-03-01,7900,-1.9,5.4,0.393,4.2,0
1974-03-02,2000,0.2,3.4,0.576,2.8,3.5
1974-03-03,11770,-0.6,7.4,0.456,2.6,6.5
1974-03-04,3040,-1.3,4.1,0.478,4.2,0
1974-03-05,1590,-0.8,2.6,0.536,2.3,0.5
1974-03-06,4220,0,4.4,0.568,2.4,3
1974-03-07,2950,-0.4,3.4,0.475,3.1,0
1974-03-08,6750,-1.1,4.3,0.423,5.7,0
1974-03-09,5080,-0.6,3,0.38,5.8,0
1974-03-10,11340,-0.9,7.3,0.366,6,0
1974-03-11,4930,-1.2,7.8,0.442,5,0
1974-03-12,1870,-0.5,6.2,0.559,2.4,1
1974-03-13,4370,0,4.2,0.586,1.3,2
1974-03-14,5370,-0.5,5.6,0.548,2.9,0
1974-03-15,9750,1,7.8,0.512,5,0
1974-03-16,2770,4.5,8.9,0.758,7.6,7
1974-03-17,11120,5.5,10.1,0.759,5.7,1
1974-03-18,7390,4.4,11.6,0.761,5.9,4.5
1974-03-19,11030,3.5,11.4,0.581,4.5,0.5
1974-03-20,5810,3.9,10.9,0.678,2.1,0
1974-03-21,11310,2.4,12.7,0.581,2.7,6.5
1974-03-22,7620,4,8.9,0.708,6.3,0
1974-03-23,11030,4.9,12.8,0.624,8.5,0
1974-03-24,8290,3.6,10.3,0.601,5.6,2.5
1974-03-25,14490,3.9,14.5,0.581,4,0
1974-03-26,13560,4.1,16.1,0.68,3.7,0
1974-03-27,10950,4.7,14,0.683,2.6,0
1974-03-28,13230,4.7,17.2,0.615,3.4,0
1974-03-29,9880,5.5,15.5,0.686,2.3,0
1974-03-30,17020,3,14.6,0.583,3.2,0
1974-03-31,16700,3.4,15.5,0.577,4.7,0
1974-04-01,10300,3.9,16,0.67,3.7,0
1974-04-02,12830,3.3,19.2,0.542,2.6,0
1974-04-03,14980,4.5,19.9,0.564,3.2,0
1974-04-04,17210,6.2,18,0.626,5,0
1974-04-05,17910,4.5,16.2,0.497,5.6,0
1974-04-06,17910,5.2,17.6,0.54,5.6,0
1974-04-07,19160,5.6,19.4,0.628,4.3,0
1974-04-08,20790,4.3,18.6,0.507,4.4,0
1974-04-09,18600,3.3,18,0.596,3.1,0
1974-04-10,18540,1.4,22.3,0.419,2.3,0
1974-04-11,17590,4.5,17.6,0.657,2.7,0
1974-04-12,9980,4.4,10.5,0.644,5.7,0
1974-04-13,21480,0.5,11.4,0.355,7.2,0
1974-04-14,22580,1,11.6,0.414,5.1,0
1974-04-15,18350,4.1,12.9,0.581,6.7,0
1974-04-16,22840,2.6,12.9,0.56,5,0
1974-04-17,19460,2.9,14.1,0.474,4,0
1974-04-18,20970,2.3,11.4,0.541,4.1,0
1974-04-19,19620,0.1,15.1,0.394,3,0
1974-04-20,10210,1.3,10.1,0.483,4.4,0
1974-04-21,5010,2,9.1,0.536,3.4,0
1974-04-22,15860,-0.1,10,0.509,3.6,0
1974-04-23,18130,-0.1,11.1,0.467,5.3,0
1974-04-24,19650,4.7,14.3,0.615,5.3,0.5
1974-04-25,17980,4.6,12.5,0.577,5.1,0
1974-04-26,21230,1.6,11.1,0.405,6,0
1974-04-27,16120,-0.8,11.8,0.357,5.5,0
1974-04-28,7800,5.4,14,0.745,4,6.5
1974-04-29,5110,4.4,11.8,0.761,3.1,4.5
1974-04-30,3290,8.4,11.1,1.036,3.2,5.5
1974-05-01,19670,5.4,13.6,0.709,4,2
1974-05-02,19990,3.8,13,0.641,3.1,0
1974-05-03,14680,3.4,15.7,0.569,4.2,0
1974-05-04,11130,9.2,17.3,0.826,4.8,0
1974-05-05,4000,5.2,7.9,0.681,6.3,0
1974-05-06,8660,4.1,10.7,0.557,5.7,0
1974-05-07,7010,4,8.2,0.659,2.1,1.6
1974-05-08,8940,6.5,11.2,0.726,1.2,0
1974-05-09,13700,5.1,13.5,0.597,2.8,0
1974-05-10,7090,5.6,13.4,0.782,3.8,0
1974-05-11,15610,4.7,16.6,0.641,3.3,2
1974-05-12,21660,3.4,19.9,0.499,3.3,0
1974-05-13,13840,9.4,21.5,0.873,3.8,0
1974-05-14,10170,10,13.4,1.081,6.2,34
1974-05-15,23530,9.4,18.2,0.92,3.3,0
1974-05-16,28250,6.2,18.2,0.503,4.6,0
1974-05-17,27460,5.5,19.3,0.524,3.7,0
1974-05-18,24640,7.1,22.5,0.646,3.5,0
1974-05-19,23940,11,22.7,0.985,3.9,0
1974-05-20,16270,9.1,18.4,0.832,2.1,0
1974-05-21,11080,7.4,16.1,0.752,2.7,0
1974-05-22,22020,9.8,15.6,0.873,5.8,1
1974-05-23,13680,7.3,13.6,0.828,3,1.5
1974-05-24,19560,6.6,17,0.78,4,2.5
1974-05-25,8600,9.2,14,0.896,4.4,6.5
1974-05-26,16040,6.1,16.1,0.744,4,0
1974-05-27,25850,5.6,19.6,0.682,3.9,0
1974-05-28,17250,7.5,18.7,0.767,4.7,0
1974-05-29,24570,2.1,14,0.469,4.2,1.5
1974-05-30,27080,0.9,16,0.404,3.7,0
1974-05-31,3640,7.7,11.8,0.778,5.3,6.1
1974-06-01,21180,6,16.6,0.692,3.8,0.2
1974-06-02,12760,6,21.2,0.739,5.2,0
1974-06-03,18440,5.6,17.9,0.764,3.1,7.7
1974-06-04,15750,3.9,16.6,0.598,3,0
1974-06-05,28750,2.6,22.1,0.457,3.1,0
1974-06-06,15130,7,15.8,0.731,6.9,0
1974-06-07,21590,7.9,15.2,0.725,6.6,5
1974-06-08,8020,8.4,12.9,1.014,3.4,0.5
1974-06-09,23470,5,15.1,0.672,3.7,11.5
1974-06-10,21410,4.8,13.8,0.654,3.4,5.5
1974-06-11,14970,6.5,13.7,0.755,5.6,2
1974-06-12,20830,8.7,16.3,0.799,5.2,3
1974-06-13,27080,8.5,20.3,0.81,5.3,0
1974-06-14,27330,13.5,25.5,1.223,4,0
1974-06-15,22890,13.2,23.2,1.321,3.2,0
1974-06-16,26290,10.3,24.4,0.902,2.1,0
1974-06-17,17700,11.6,24.4,1.08,2.4,0
1974-06-18,21940,11.1,18.2,1.058,4.4,2.5
1974-06-19,26700,9.4,19.6,0.873,3.6,0
1974-06-20,25330,10.1,21.6,0.965,3,0
1974-06-21,28280,8.9,19.7,0.878,3.6,0
1974-06-22,17150,11.7,20.9,1.142,3.1,0
1974-06-23,28870,11,25.2,0.972,3.3,0
1974-06-24,26650,11.7,23.6,1.004,3.2,0
1974-06-25,24560,12.7,24.2,1.175,3,0
1974-06-26,9680,11.9,19.1,1.241,3.2,0
1974-06-27,7190,12,15.8,1.108,3.7,7
1974-06-28,18410,11.6,18.3,0.902,2.4,0
1974-06-29,19570,11,22,0.972,2.2,0
1974-06-30,12320,9.6,19.8,1.028,2.5,0
1974-07-01,8960,10.7,18.1,1.094,6.9,3
1974-07-02,23060,12.5,19.1,0.972,4.2,4
1974-07-03,13810,11.8,18.2,1.108,7.2,4.5
1974-07-04,11870,8.8,16.6,0.974,5.2,0
1974-07-05,4010,12.6,16.9,1.343,4.3,37
1974-07-06,20470,11.9,16.6,1.032,6,6
1974-07-07,20710,9.3,17.1,0.914,4,0.5
1974-07-08,21350,10.7,22.2,1.055,2.4,0
1974-07-09,18610,12,19.2,1.137,4.7,0
1974-07-10,23730,12,20.2,1.08,4.7,0
1974-07-11,20850,9.9,17.8,0.878,5.5,1.5
1974-07-12,22690,10.6,19.1,0.959,4.2,0
1974-07-13,4300,12.6,16.7,1.343,3.1,3
1974-07-14,15240,9.6,17.7,0.969,4.4,8.5
1974-07-15,12590,11.2,18.3,1.065,5.4,0
1974-07-16,11820,11.1,17.9,1.11,4.9,1
1974-07-17,14970,9.6,17.2,1.028,4.4,5
1974-07-18,24280,7.6,17.3,0.825,3.6,2.5
1974-07-19,23350,5.9,18.7,0.743,3.2,0
1974-07-20,12240,11.9,20.5,1.227,4.9,1.5
1974-07-21,25540,10.8,18.8,1.037,3.8,0
1974-07-22,23400,11.5,21.7,1.167,5.4,0
1974-07-23,19480,9.7,18.7,0.927,4,7
1974-07-24,7280,10.3,16.6,1.053,3.1,0.5
1974-07-25,21210,7.3,17.1,0.808,5,3
1974-07-26,5590,8.3,16.4,1.04,4,1
1974-07-27,15810,13.4,20.3,1.338,4.2,12
1974-07-28,9510,12.8,19.3,1.287,5,0
1974-07-29,21470,12.6,20.1,1.066,4.7,0
1974-07-30,17200,13.8,19.8,1.342,3.9,0
1974-07-31,13920,15.1,21.1,1.443,5.6,1
1974-08-01,14150,11.7,21.1,1.211,4.9,0
1974-08-02,17250,9.3,20.5,0.926,1.8,1
1974-08-03,18100,5.4,20.5,0.637,2.8,0
1974-08-04,7130,13.8,20.4,1.421,3.3,0
1974-08-05,14490,10,19.1,1.044,3.8,26.5
1974-08-06,21050,7.9,19,0.799,1.8,0
1974-08-07,24000,7.9,22.1,0.778,3.6,0
1974-08-08,13060,13.2,22.2,1.23,4.7,0
1974-08-09,20810,14.2,20.5,1.313,4.5,0.5
1974-08-10,12200,9.9,18.9,1.086,4.9,0
1974-08-11,14620,9.9,19.1,1.122,4.3,6
1974-08-12,4780,9.4,16.5,1.133,4.4,1
1974-08-13,10130,11.8,19.5,1.232,2.6,15
1974-08-14,21500,12.5,24.8,1.189,2.6,4.5
1974-08-15,22140,14.6,24.5,1.413,3.7,0
1974-08-16,19660,14.9,23,1.475,2.6,0
1974-08-17,19240,10.4,20.8,1.047,4,0.5
1974-08-18,11700,8.8,19.8,0.952,2.4,0
1974-08-19,21180,11.5,20.2,1.045,3.7,3
1974-08-20,23640,8.5,20.2,0.821,3.3,0
1974-08-21,20690,7,20.8,0.731,2.4,0
1974-08-22,18880,8.6,21.8,0.883,2.4,0
1974-08-23,18390,6.2,22,0.721,1.5,0
1974-08-24,13510,11.2,21.4,1.144,3.1,0
1974-08-25,17620,10.7,23.3,1.017,3.4,0
1974-08-26,16290,13.1,26.5,1.131,3.5,0
1974-08-27,16230,11.8,18.1,1.122,4.3,1
1974-08-28,17310,12.3,19.9,1.059,2.1,0.5
1974-08-29,15210,9.1,22.9,0.89,4.4,0
1974-08-30,17640,12.9,26.2,1.131,3.1,0
1974-08-31,12820,13.5,23.9,1.285,3.5,0
1974-09-01,12960,2,12.6,0.6,2.6,0.5
1974-09-02,12950,0.8,12.2,0.531,2.3,0
1974-09-03,11370,-1.2,12,0.453,2.4,1
1974-09-04,2720,6.5,9.9,0.91,7.3,7.5
1974-09-05,6540,8.4,12.5,0.97,4.8,2
1974-09-06,7620,8.1,12.6,0.886,5.5,1.5
1974-09-07,4340,1.9,10.4,0.637,3.7,3.5
1974-09-08,5800,2,8.6,0.649,3.4,1
1974-09-09,7800,1.6,12.6,0.603,3.4,0.5
1974-09-10,8310,1.2,12.1,0.58,3,1
1974-09-11,9270,1,12.6,0.578,2.6,0
1974-09-12,7040,2.6,11.1,0.626,3.1,0.5
1974-09-13,6620,0.4,10,0.547,2.2,3.5
1974-09-14,5930,0.2,11,0.545,2.7,3
1974-09-15,5360,-0.2,10.3,0.554,1.4,0
1974-09-16,2780,1.9,8.4,0.651,1.6,0.5
1974-09-17,5610,1.1,10.2,0.602,2.4,2
1974-09-18,8340,0.4,9.8,0.547,5.4,0
1974-09-19,9830,2.9,11.2,0.617,5.6,8
1974-09-20,7450,1.8,9.7,0.626,2,0
1974-09-21,5430,1.1,10.6,0.608,2.6,0
1974-09-22,2160,-0.1,9.7,0.576,4.7,0.5
1974-09-23,2050,8.8,11.6,1.031,4.8,10.5
1974-09-24,2660,8.4,11.2,0.981,3.6,0
1974-09-25,3730,6.8,11.6,0.83,5.5,0
1974-09-26,7150,5.7,9.8,0.751,4.8,5.5
1974-09-27,4150,5.8,10.8,0.747,7.9,1
1974-09-28,3090,4.4,9.1,0.736,6.3,9.5
1974-09-29,7220,3.4,8.1,0.694,4.7,6
1974-09-30,3980,0,7.3,0.562,3,1.5
1974-10-01,7130,-2.2,7.9,0.478,2.1,0.5
1974-10-02,6140,-0.9,8.5,0.52,2.8,0
1974-10-03,4910,1.1,10.1,0.608,2.8,0.1
1974-10-04,1530,0.3,7,0.599,3.2,0.1
1974-10-05,1750,1,7.1,0.604,3.3,8.8
1974-10-06,4690,-0.3,7.6,0.508,1.8,0
1974-10-07,5170,-0.8,7.4,0.507,3.2,0
1974-10-08,4260,-1.5,7.4,0.487,2.7,0
1974-10-09,2220,-1.5,6,0.492,5,0
1974-10-10,1490,5.5,11.7,0.867,6.4,2.4
1974-10-11,4300,5,10.9,0.75,5.4,0.8
1974-10-12,1580,5.9,10.1,0.771,8.2,0
1974-10-13,3950,3.4,8.1,0.709,5.8,3.2
1974-10-14,4800,3.2,10.2,0.63,6.5,2.3
1974-10-15,1100,9.4,13,0.92,8.1,0.1
1974-10-16,1510,9.3,12.2,1.09,4.5,9.3
1974-10-17,1700,3.6,12.2,0.735,5,9.2
1974-10-18,1830,3.3,10.1,0.735,3.6,2.5
1974-10-19,1240,4.6,9.9,0.755,4.4,1.3
1974-10-20,2160,2.6,7.1,0.648,5.2,0.2
1974-10-21,2880,1.2,6.2,0.633,3.2,0.5
1974-10-22,1730,5.3,7.6,0.846,3.7,2.2
1974-10-23,1530,5.9,10.1,0.873,5.9,0.5
1974-10-24,1590,7.9,10.2,1.002,3.8,4.9
1974-10-25,4050,6.2,9.4,0.853,5.4,2
1974-10-26,540,4.5,7.7,0.708,8.2,2.5
1974-10-27,2840,4.9,8,0.754,6.3,4.3
1974-10-28,1100,2.3,7.7,0.649,6.8,1.6
1974-10-29,1510,1.6,7.4,0.596,8.3,7.7
1974-10-30,3570,2.8,7.6,0.642,5.5,3.8
1974-10-31,1590,2,7.5,0.67,4.2,1.1
1974-11-01,12340,12.2,19.8,1.152,6.5,0.5
1974-11-02,14040,10.1,20.9,0.965,6.8,0.5
1974-11-03,12950,11.1,18.7,0.939,9.5,5.5
1974-11-04,7950,10.3,16.4,1.103,7.9,0
1974-11-05,3310,12.2,16.9,1.308,6.3,11
1974-11-06,12630,11.9,17.4,1.185,6.6,18
1974-11-07,7600,10.8,16.9,1.05,10.6,2
1974-11-08,14770,11.5,17.6,1.086,7.6,1
1974-11-09,4280,10.4,13.7,1.148,3.2,0.5
1974-11-10,17210,8.3,18,0.909,3.5,7
1974-11-11,15150,6.8,19.2,0.801,3.4,0
1974-11-12,10450,9.7,23,1.035,1.6,0
1974-11-13,8780,15.1,19.6,1.546,4.5,3
1974-11-14,3540,10.2,18.7,1.17,1.9,0
1974-11-15,9060,9,21.9,1.033,2.1,0.5
1974-11-16,11730,11.9,22.7,1.255,1.5,0
1974-11-17,6170,14.9,19.6,1.492,2,0
1974-11-18,14250,7.2,16.6,0.752,3.6,0
1974-11-19,14110,5.8,15.9,0.71,2.4,0
1974-11-20,14000,5.4,16.2,0.7,3.7,1.5
1974-11-21,6180,6.6,14.2,0.809,5.3,0
1974-11-22,12680,8.6,14.4,0.939,5.4,3.5
1974-11-23,4270,8.4,12.2,0.981,7.2,5.5
1974-11-24,6850,7.1,13.7,0.868,6.2,3.5
1974-11-25,2840,5.6,9.1,0.846,5.5,3.5
1974-11-26,10800,5.3,14,0.748,3.9,7.5
1974-11-27,2050,6.4,15.4,0.884,6.3,4
1974-11-28,5930,4.3,12.7,0.689,6.1,11.5
1974-11-29,10520,3,12.7,0.674,3.6,0.5
1974-11-30,7060,3.3,11.9,0.697,3.6,0.5
1974-12-01,1060,5.2,10,0.832,5.1,1.8
1974-12-02,2700,9.1,11.6,1.075,6.6,0.4
1974-12-03,790,7.9,10.3,1.034,3.4,0.5
1974-12-04,620,3.2,9.4,0.669,6.3,0
1974-12-05,1430,4,6.9,0.634,7.3,5.3
1974-12-06,770,6.7,8.1,0.932,5.3,2.2
1974-12-07,1100,8.1,10,1.015,6.3,1.4
1974-12-08,590,8.7,10.3,1.069,5.2,0.7
1974-12-09,570,3.8,9.1,0.714,5,1.9
1974-12-10,1630,2.1,6.2,0.625,6.3,0.1
1974-12-11,800,1.8,5.5,0.577,8.1,15.4
1974-12-12,520,0.2,2.8,0.589,4.6,9.8
1974-12-13,2830,0.4,4.8,0.56,3.1,6.7
1974-12-14,770,2.9,6.3,0.707,5.6,0
1974-12-15,2170,2.4,7.3,0.675,3.9,3.2
1974-12-16,970,1.6,7.8,0.638,6.4,0.2
1974-12-17,1530,3,6.8,0.553,9.6,9.4
1974-12-18,1110,1.9,6.7,0.553,8.5,2.4
1974-12-19,810,1.8,7.9,0.633,4.4,2.8
1974-12-20,1490,7.1,9.3,0.868,8,0
1974-12-21,2370,6.5,10.2,0.833,6.8,0
1974-12-22,2450,4.3,9.3,0.723,6.6,0
1974-12-23,2700,5.7,11,0.843,4.8,0
1974-12-24,850,4.6,7.7,0.789,5.7,0.2
1974-12-25,1380,2.3,11.8,0.692,6.2,3.9
1974-12-26,1290,7.6,11.9,0.919,9.8,14.1
1974-12-27,1060,6.4,9.7,0.865,7.1,3.2
1974-12-28,1630,7.3,12.8,0.89,8.2,2.1
1974-12-29,900,5.1,12.4,0.729,9.2,0.4
1974-12-30,3120,1.6,7.1,0.569,6,2.4
1974-12-31,1620,2.9,8.6,0.707,5.4,1
1975-01-01,760,7,8.6,0.952,4.7,0.1
1975-01-02,1460,-0.5,7.2,0.559,2.9,0
1975-01-03,670,-0.4,5.4,0.575,4.2,0
1975-01-04,2650,3.8,7.2,0.706,4.8,0
1975-01-05,650,5.1,9,0.791,7.2,0.9
1975-01-06,1300,7.4,9.9,0.824,9.2,0.2
1975-01-07,2780,3.8,7.6,0.666,5.4,8.7
1975-01-08,4110,-1.1,6.2,0.451,4.4,1.3
1975-01-09,1170,1,8.2,0.565,5.4,0
1975-01-10,1590,5.4,8.9,0.736,5.4,0
1975-01-11,900,5.4,8.7,0.789,6.3,0
1975-01-12,3170,5.6,9.7,0.764,6.6,0
1975-01-13,3680,3.7,8.1,0.685,5.1,0.3
1975-01-14,3690,7,11.6,0.641,7.3,0
1975-01-15,2050,9.4,13.2,0.79,7.8,0.9
1975-01-16,1070,7.8,12.1,0.878,7.5,0
1975-01-17,740,3.8,8.1,0.698,8.2,1.9
1975-01-18,2990,3.3,7,0.712,5.3,4.3
1975-01-19,4450,1.1,7,0.602,3.4,1.3
1975-01-20,3930,1.1,5,0.542,7.4,0
1975-01-21,1370,2.3,5.8,0.634,8.1,1.4
1975-01-22,790,1.9,8.7,0.63,9.5,0.8
1975-01-23,2720,2.1,7.2,0.583,7.4,10.4
1975-01-24,3730,2.8,7.1,0.613,6.3,1.4
1975-01-25,790,3.2,10.5,0.63,8.2,0
1975-01-26,5860,1.8,6.5,0.549,5.5,2.8
1975-01-27,1220,2.7,8.9,0.697,6.9,2.5
1975-01-28,2330,2.4,6,0.661,5.6,7.8
1975-01-29,1620,0,5.3,0.489,5.4,5.4
1975-01-30,2020,1.4,10.9,0.642,4,0.6
1975-01-31,2540,6.8,11.7,0.889,4.7,0.9
1975-02-01,5900,4.3,9.4,0.723,4,6.6
1975-02-02,5740,6,9.1,0.898,2.5,0
1975-02-03,2650,3.7,5.9,0.645,5,0
1975-02-04,6080,-1.1,3.8,0.423,5.2,0
1975-02-05,5190,-1.9,1.8,0.478,4.7,0
1975-02-06,6890,-2.2,4.9,0.436,3.7,0
1975-02-07,2070,-2,1.1,0.506,3.7,0
1975-02-08,6990,-2,3.6,0.453,3.8,0
1975-02-09,8100,-0.9,7.1,0.435,2.5,0
1975-02-10,5770,-2,6.5,0.459,2.1,0
1975-02-11,2310,0.1,7.1,0.591,2.1,0
1975-02-12,1700,2.9,8.1,0.715,2.9,0.3
1975-02-13,1190,4.1,7.1,0.762,4.9,2.7
1975-02-14,4030,-0.2,4.9,0.488,3.6,11.6
1975-02-15,7920,-2.4,2.5,0.404,4,0
1975-02-16,9520,-4,2.9,0.304,4,0
1975-02-17,2120,-0.8,5.2,0.455,5.6,0
1975-02-18,4770,2,7.6,0.614,1.9,1.6
1975-02-19,6820,0.7,7.8,0.546,3,1
1975-02-20,9040,-0.3,6.3,0.508,2.3,0
1975-02-21,9650,-0.7,8.2,0.418,4.3,0
1975-02-22,8940,1.3,7.7,0.476,3.5,0
1975-02-23,9720,-1.3,10.7,0.444,2.2,0
1975-02-24,5860,-0.3,8.3,0.544,2.3,0
1975-02-25,2030,0.7,4.8,0.578,5.6,0
1975-02-26,11340,-1,9.3,0.369,4.4,0
1975-02-27,11300,-2.6,11.2,0.318,2.1,0
1975-02-28,6570,-3.2,5.9,0.448,2.8,0
1975-03-01,8870,-2.4,10.8,0.41,3.1,0
1975-03-02,6660,0.7,14.2,0.52,3.6,0
1975-03-03,4820,6,12.9,0.767,4.4,4.6
1975-03-04,3900,5.4,10.6,0.816,1.9,0
1975-03-05,7090,3.1,11.7,0.672,2.5,0
1975-03-06,2950,4.7,8.1,0.769,2.8,0
1975-03-07,4520,5.7,10.9,0.815,4.5,1.5
1975-03-08,6610,3.2,9.6,0.638,3.9,9.8
1975-03-09,4760,3.3,10.8,0.681,2.7,0
1975-03-10,7200,2.4,9.8,0.646,2.7,0.6
1975-03-11,1460,5.8,6.3,0.867,3.4,1.6
1975-03-12,1820,4.1,5.8,0.737,6.9,0.1
1975-03-13,2310,2.9,4.7,0.647,6,0
1975-03-14,1900,3.8,5.2,0.722,3.7,0.3
1975-03-15,2890,2.6,6.1,0.678,3.1,6.7
1975-03-16,11000,0.5,6.4,0.431,4.8,2.3
1975-03-17,9730,0,5.3,0.513,4.5,2.5
1975-03-18,9270,-1.1,3.7,0.4,7.1,0.5
1975-03-19,3310,0.1,6.2,0.511,8.9,0
1975-03-20,2670,1.7,6.4,0.58,8.2,0.1
1975-03-21,16990,-0.4,8,0.409,5,1.5
1975-03-22,6010,-0.8,7.1,0.472,3.3,0
1975-03-23,14980,-2.1,9.1,0.372,2.2,0
1975-03-24,12870,-1.7,6.7,0.426,6,1.2
1975-03-25,11510,0.3,6.4,0.499,6,0.6
1975-03-26,9840,1.5,5.4,0.524,4.6,12.3
1975-03-27,7520,0.7,6,0.546,2.8,0.2
1975-03-28,9250,0.3,5.3,0.474,4.5,5
1975-03-29,7390,0.1,5.8,0.529,4.8,0.1
1975-03-30,12560,0,6.6,0.476,2.6,8
1975-03-31,17380,-1.2,7.1,0.414,2.8,0
1975-04-01,9400,1.3,6.5,0.47,4,0
1975-04-02,9980,1,6.8,0.506,4.8,2.5
1975-04-03,12740,-0.7,7.6,0.464,2.5,0.9
1975-04-04,3560,1.3,3.5,0.611,5.4,1.2
1975-04-05,9410,0.3,7.1,0.531,4.4,6.6
1975-04-06,14140,-0.4,8.8,0.451,2.8,0
1975-04-07,10240,0.2,7.6,0.527,6.6,0.2
1975-04-08,13810,2.4,7.5,0.581,7,7.1
1975-04-09,17850,-0.1,7.5,0.467,5.1,1.7
1975-04-10,15860,-0.8,6.5,0.449,3.7,0.1
1975-04-11,3140,0.4,6,0.585,4,0.4
1975-04-12,3760,4,9,0.732,4.9,0
1975-04-13,8370,3.2,9.4,0.584,3.1,0.2
1975-04-14,4730,7,11.7,0.922,6,4.7
1975-04-15,8220,6.3,11.8,0.84,5.3,5.6
1975-04-16,6840,3.5,8.6,0.636,4.4,0.1
1975-04-17,14910,0.2,11.5,0.471,3.6,0
1975-04-18,6520,8.6,14.6,1.028,3.8,3.5
1975-04-19,4770,6.3,12.8,0.812,4.7,0
1975-04-20,19220,3,14.3,0.614,3,6.3
1975-04-21,22860,0.8,16.6,0.414,2.4,0
1975-04-22,21560,5.5,19.1,0.578,2.2,0
1975-04-23,9840,6.2,13.2,0.844,4.2,0
1975-04-24,8150,5.8,11.6,0.793,4,0
1975-04-25,22100,5.3,11.2,0.677,5.3,0
1975-04-26,7600,7.6,10.4,0.835,3.8,0
1975-04-27,9130,7.2,13.3,0.874,3.1,0
1975-04-28,13810,6.6,16.1,0.799,3.4,0.5
1975-04-29,19250,8.6,21,0.659,4.7,0
1975-04-30,19490,3.9,12.8,0.598,4.4,6.8
1975-05-01,15740,5,14.6,0.427,6.9,0
1975-05-02,4760,5.6,12.6,0.8,4.3,0
1975-05-03,21460,5.2,10.8,0.637,5.4,11.4
1975-05-04,16620,5.4,12.8,0.574,5.8,0
1975-05-05,23870,5.2,15.7,0.487,7.4,0.1
1975-05-06,22810,8,18.2,0.547,7.8,0
1975-05-07,8780,7.6,17.1,0.825,6.1,2.8
1975-05-08,10390,7.9,15.6,0.863,2.6,1.3
1975-05-09,13630,10.7,16.6,1.081,2.4,2.6
